164.688 hashNum 1 iterationNum 9 probeNum 5
162.5 hashNum 1 iterationNum 10 probeNum 5
158.125 hashNum 1 iterationNum 11 probeNum 5
154.938 hashNum 1 iterationNum 12 probeNum 5
151.062 hashNum 1 iterationNum 13 probeNum 5
148.062 hashNum 1 iterationNum 14 probeNum 5
144.062 hashNum 1 iterationNum 15 probeNum 5
139.438 hashNum 1 iterationNum 16 probeNum 5
135.25 hashNum 1 iterationNum 17 probeNum 5
130.688 hashNum 1 iterationNum 18 probeNum 5
126.312 hashNum 1 iterationNum 19 probeNum 5
122 hashNum 1 iterationNum 20 probeNum 5
117.938 hashNum 1 iterationNum 21 probeNum 5
112.812 hashNum 1 iterationNum 22 probeNum 5
107.062 hashNum 1 iterationNum 23 probeNum 5
102.562 hashNum 1 iterationNum 24 probeNum 5
96.4375 hashNum 1 iterationNum 25 probeNum 5
180.812 hashNum 1 iterationNum 1 probeNum 6
179.062 hashNum 1 iterationNum 2 probeNum 6
178.688 hashNum 1 iterationNum 3 probeNum 6
175.875 hashNum 1 iterationNum 4 probeNum 6
173.125 hashNum 1 iterationNum 5 probeNum 6
170.688 hashNum 1 iterationNum 6 probeNum 6
168.625 hashNum 1 iterationNum 7 probeNum 6
165.312 hashNum 1 iterationNum 8 probeNum 6
161.938 hashNum 1 iterationNum 9 probeNum 6
158.875 hashNum 1 iterationNum 10 probeNum 6
155.438 hashNum 1 iterationNum 11 probeNum 6
152.188 hashNum 1 iterationNum 12 probeNum 6
148.812 hashNum 1 iterationNum 13 probeNum 6
144.875 hashNum 1 iterationNum 14 probeNum 6
142.062 hashNum 1 iterationNum 15 probeNum 6
137.125 hashNum 1 iterationNum 16 probeNum 6
133.375 hashNum 1 iterationNum 17 probeNum 6
128.312 hashNum 1 iterationNum 18 probeNum 6
124.438 hashNum 1 iterationNum 19 probeNum 6
119.75 hashNum 1 iterationNum 20 probeNum 6
114.875 hashNum 1 iterationNum 21 probeNum 6
109.875 hashNum 1 iterationNum 22 probeNum 6
105 hashNum 1 iterationNum 23 probeNum 6
99.8125 hashNum 1 iterationNum 24 probeNum 6
94.4375 hashNum 1 iterationNum 25 probeNum 6
178.5 hashNum 1 iterationNum 1 probeNum 7
177.688 hashNum 1 iterationNum 2 probeNum 7
174.812 hashNum 1 iterationNum 3 probeNum 7
173.562 hashNum 1 iterationNum 4 probeNum 7
170.938 hashNum 1 iterationNum 5 probeNum 7
168.125 hashNum 1 iterationNum 6 probeNum 7
165.812 hashNum 1 iterationNum 7 probeNum 7
163.625 hashNum 1 iterationNum 8 probeNum 7
160.25 hashNum 1 iterationNum 9 probeNum 7
156.625 hashNum 1 iterationNum 10 probeNum 7
154.625 hashNum 1 iterationNum 11 probeNum 7
150.188 hashNum 1 iterationNum 12 probeNum 7
146.438 hashNum 1 iterationNum 13 probeNum 7
143.938 hashNum 1 iterationNum 14 probeNum 7
138.688 hashNum 1 iterationNum 15 probeNum 7
135.062 hashNum 1 iterationNum 16 probeNum 7
130.5 hashNum 1 iterationNum 17 probeNum 7
126.25 hashNum 1 iterationNum 18 probeNum 7
122.062 hashNum 1 iterationNum 19 probeNum 7
118.062 hashNum 1 iterationNum 20 probeNum 7
113.438 hashNum 1 iterationNum 21 probeNum 7
107.75 hashNum 1 iterationNum 22 probeNum 7
103.875 hashNum 1 iterationNum 23 probeNum 7
97.6875 hashNum 1 iterationNum 24 probeNum 7
92.8125 hashNum 1 iterationNum 25 probeNum 7
174.75 hashNum 1 iterationNum 1 probeNum 8
173.688 hashNum 1 iterationNum 2 probeNum 8
171.75 hashNum 1 iterationNum 3 probeNum 8
169.375 hashNum 1 iterationNum 4 probeNum 8
167.5 hashNum 1 iterationNum 5 probeNum 8
164.938 hashNum 1 iterationNum 6 probeNum 8
162.75 hashNum 1 iterationNum 7 probeNum 8
159 hashNum 1 iterationNum 8 probeNum 8
156.875 hashNum 1 iterationNum 9 probeNum 8
153.875 hashNum 1 iterationNum 10 probeNum 8
149.75 hashNum 1 iterationNum 11 probeNum 8
147.125 hashNum 1 iterationNum 12 probeNum 8
142.875 hashNum 1 iterationNum 13 probeNum 8
140.562 hashNum 1 iterationNum 14 probeNum 8
136.438 hashNum 1 iterationNum 15 probeNum 8
131.75 hashNum 1 iterationNum 16 probeNum 8
128.625 hashNum 1 iterationNum 17 probeNum 8
123.188 hashNum 1 iterationNum 18 probeNum 8
119.75 hashNum 1 iterationNum 19 probeNum 8
115.062 hashNum 1 iterationNum 20 probeNum 8
110.438 hashNum 1 iterationNum 21 probeNum 8
105.562 hashNum 1 iterationNum 22 probeNum 8
100.438 hashNum 1 iterationNum 23 probeNum 8
95 hashNum 1 iterationNum 24 probeNum 8
89.8125 hashNum 1 iterationNum 25 probeNum 8
172.312 hashNum 1 iterationNum 1 probeNum 9
171.688 hashNum 1 iterationNum 2 probeNum 9
169.625 hashNum 1 iterationNum 3 probeNum 9
166.5 hashNum 1 iterationNum 4 probeNum 9
165.312 hashNum 1 iterationNum 5 probeNum 9
162.5 hashNum 1 iterationNum 6 probeNum 9
159.688 hashNum 1 iterationNum 7 probeNum 9
156.688 hashNum 1 iterationNum 8 probeNum 9
154.375 hashNum 1 iterationNum 9 probeNum 9
151.812 hashNum 1 iterationNum 10 probeNum 9
147.938 hashNum 1 iterationNum 11 probeNum 9
144.75 hashNum 1 iterationNum 12 probeNum 9
140.5 hashNum 1 iterationNum 13 probeNum 9
136.938 hashNum 1 iterationNum 14 probeNum 9
133.25 hashNum 1 iterationNum 15 probeNum 9
129.688 hashNum 1 iterationNum 16 probeNum 9
124.5 hashNum 1 iterationNum 17 probeNum 9
121.5 hashNum 1 iterationNum 18 probeNum 9
116.188 hashNum 1 iterationNum 19 probeNum 9
111.688 hashNum 1 iterationNum 20 probeNum 9
107.188 hashNum 1 iterationNum 21 probeNum 9
102.5 hashNum 1 iterationNum 22 probeNum 9
98.1875 hashNum 1 iterationNum 23 probeNum 9
93.375 hashNum 1 iterationNum 24 probeNum 9
87.1875 hashNum 1 iterationNum 25 probeNum 9
160.062 hashNum 1 iterationNum 1 probeNum 10
158.5 hashNum 1 iterationNum 2 probeNum 10
157.562 hashNum 1 iterationNum 3 probeNum 10
155.688 hashNum 1 iterationNum 4 probeNum 10
152.5 hashNum 1 iterationNum 5 probeNum 10
150.5 hashNum 1 iterationNum 6 probeNum 10
147.938 hashNum 1 iterationNum 7 probeNum 10
146.25 hashNum 1 iterationNum 8 probeNum 10
144.188 hashNum 1 iterationNum 9 probeNum 10
140.562 hashNum 1 iterationNum 10 probeNum 10
137.312 hashNum 1 iterationNum 11 probeNum 10
133.812 hashNum 1 iterationNum 12 probeNum 10
130.75 hashNum 1 iterationNum 13 probeNum 10
126.812 hashNum 1 iterationNum 14 probeNum 10
123.438 hashNum 1 iterationNum 15 probeNum 10
119.875 hashNum 1 iterationNum 16 probeNum 10
116 hashNum 1 iterationNum 17 probeNum 10
111.625 hashNum 1 iterationNum 18 probeNum 10
108.188 hashNum 1 iterationNum 19 probeNum 10
103.562 hashNum 1 iterationNum 20 probeNum 10
99.25 hashNum 1 iterationNum 21 probeNum 10
94.9375 hashNum 1 iterationNum 22 probeNum 10
90.375 hashNum 1 iterationNum 23 probeNum 10
85.6875 hashNum 1 iterationNum 24 probeNum 10
